item_id,hour_offset,exposure,dataset
6885,2,1,train
6885,3,1,train
6885,4,1,train
6885,7,1,train
6885,10,1,train
6885,12,1,train
6885,13,1,train
6885,14,1,train
6885,20,1,train
6885,24,1,train
6885,28,1,train
6885,29,2,train
6885,30,1,train
6885,32,1,train
6885,34,1,train
6885,40,1,train
6885,41,2,train
6885,49,1,train
6885,55,1,train
6885,57,1,train
6885,62,1,train
6885,64,1,train
6885,65,1,train
6885,79,1,train
6885,81,1,train
6885,83,1,train
6885,85,1,train
6885,98,1,train
6885,107,1,train
6885,109,1,train
6885,111,1,train
6885,112,1,train
6885,116,1,train
6885,123,1,train
6885,124,1,train
6885,130,1,train
6885,131,1,train
6885,134,1,train
6885,136,1,train
6885,137,1,train
6885,158,1,test
6886,123,1,train
6886,126,2,train
6886,127,14,train
6886,128,14,train
6886,129,17,train
6886,130,12,train
6886,131,5,train
6886,133,1,train
6887,59,1,train
6887,60,11,train
6887,61,11,train
6888,77,2,train
6888,78,582,train
6888,79,33,train
6888,81,3,train
6888,82,1,train
6888,83,2,train
6888,84,3,train
6888,85,1,train
6888,87,2,train
6888,88,2,train
6888,89,1,train
6888,90,1,train
6888,91,1,train
6888,92,1,train
6888,93,2,train
6888,94,2,train
6889,75,2,train
6889,76,1,train
6889,78,4,train
6889,79,19,train
6889,80,3,train
6889,81,27,train
6889,82,33,train
6889,83,23,train
6889,84,21,train
6889,85,14,train
6889,86,9,train
6889,87,15,train
6889,88,6,train
6889,89,3,train
6889,90,3,train
6889,91,4,train
6889,93,1,train
6889,94,1,train
6889,95,1,train
6889,96,1,train
6889,97,4,train
6889,98,8,train
6889,99,18,train
6889,100,25,train
6889,101,30,train
6889,102,38,train
6889,103,30,train
6889,104,28,train
6889,105,24,train
6889,106,32,train
6889,107,45,train
6889,108,29,train
6889,109,23,train
6889,110,14,train
6889,111,16,train
6889,112,9,train
6889,113,8,train
6889,114,2,train
6889,115,6,train
6889,116,8,train
6889,117,1,train
6889,120,1,train
6889,121,3,train
6889,122,2,train
6889,123,11,train
6889,124,23,train
6889,125,16,train
6889,126,17,train
6889,127,29,train
6889,128,15,train
6889,129,13,train
6889,130,16,train
6889,131,18,train
6889,132,14,train
6889,133,19,train
6889,134,9,train
6889,135,4,train
6889,136,4,train
6889,137,1,train
6889,138,5,train
6889,139,1,train
6889,140,1,train
6889,141,1,train
6889,153,5,test
6889,154,4,test
6889,155,3,test
6889,156,2,test
6889,157,1,test
6889,163,1,test
6890,75,1,train
6890,76,5,train
6890,77,3,train
6890,78,2,train
6890,79,7,train
6890,81,4,train
6890,82,2,train
6890,83,4,train
6890,84,4,train
6890,85,4,train
6890,86,3,train
6890,87,2,train
6890,88,2,train
6890,89,1,train
6890,90,2,train
6890,91,3,train
6890,93,1,train
6890,100,1,train
6890,101,1,train
6890,107,1,train
6890,111,2,train
6890,116,1,train
6890,128,1,train
6890,130,1,train
6891,12,1,train
6891,13,9,train
6891,14,2,train
6891,15,5,train
6891,16,2,train
6892,0,3,train
6892,1,2,train
6892,2,3,train
6892,3,5,train
6892,4,6,train
6892,5,9,train
6892,6,11,train
6892,7,4,train
6892,8,2,train
6892,10,2,train
6893,67,1,train
6893,68,5,train
6893,69,3,train
6893,70,1,train
6893,72,1,train
6893,75,1,train
6894,84,2,train
6894,85,5,train
6894,86,1,train
6894,87,1,train
6894,88,1,train
6894,90,2,train
6894,97,1,train
6894,99,2,train
6894,100,1,train
6894,101,1,train
6894,102,2,train
6894,103,1,train
6894,104,3,train
6894,105,1,train
6894,106,1,train
6894,107,2,train
6894,108,2,train
6894,109,1,train
6894,111,1,train
6894,112,1,train
6894,114,1,train
6894,117,1,train
6894,121,1,train
6894,123,1,train
6894,124,1,train
6894,126,2,train
6894,127,1,train
6894,128,2,train
6894,129,3,train
6894,130,2,train
6894,131,1,train
6894,132,1,train
6894,133,3,train
6894,134,2,train
6894,137,1,train
6894,138,1,train
6894,153,2,test
6895,11,8,train
6895,12,7,train
6895,13,11,train
6895,14,9,train
6895,15,9,train
6895,16,4,train
6895,17,4,train
6895,18,3,train
6895,19,4,train
6895,20,2,train
6895,21,1,train
6895,24,1,train
6895,25,2,train
6895,26,2,train
6895,27,8,train
6895,28,10,train
6895,29,7,train
6895,30,8,train
6895,31,11,train
6895,32,4,train
6895,33,8,train
6895,34,3,train
6895,35,3,train
6895,36,3,train
6895,37,4,train
6895,38,5,train
6895,39,3,train
6895,40,5,train
6895,47,1,train
6895,51,1,train
6895,53,3,train
6895,54,1,train
6895,75,1,train
6896,124,2,train
6896,125,3,train
6896,126,3,train
6896,127,14,train
6896,128,10,train
6896,129,112,train
6896,130,259,train
6896,131,170,train
6896,132,769,train
6896,133,400,train
6896,134,231,train
6896,135,48,train
6896,136,7,train
6896,137,5,train
6896,138,2,train
6896,139,1,train
6896,140,1,train
6896,141,1,train
6896,142,1,train
6897,42,1,train
6897,50,1,train
6897,51,1,train
6897,52,1,train
6897,53,1,train
6897,57,1,train
6898,128,1,train
6898,129,1,train
6898,132,1,train
6898,134,1,train
6898,153,1,test
6899,110,3,train
6899,111,2,train
6899,112,8,train
6899,113,2,train
6899,114,2,train
6899,115,3,train
6899,117,2,train
6899,118,1,train
6899,119,1,train
6899,120,2,train
6899,122,4,train
6899,123,4,train
6899,124,10,train
6899,125,12,train
6899,126,9,train
6899,127,13,train
6899,128,12,train
6899,129,9,train
6899,130,19,train
6899,131,7,train
6899,132,8,train
6899,133,2,train
6899,134,3,train
6899,135,2,train
6899,136,5,train
6899,137,1,train
6899,138,2,train
6899,141,1,train
6899,142,1,train
6899,152,1,test
6899,153,1,test
6899,154,2,test
6899,158,1,test
6900,104,1,train
6900,105,1,train
6900,106,2,train
6900,107,2,train
6900,108,1,train
6900,109,4,train
6900,110,2,train
6900,111,2,train
6901,62,1,train
6901,63,1,train
6901,64,3,train
6901,66,1,train
6902,119,2,train
6902,120,24,train
6902,121,41,train
6902,122,59,train
6902,123,104,train
6902,124,68,train
6902,125,5,train
6902,126,1,train
6902,127,1,train
6903,112,1,train
6903,123,6,train
6903,124,1661,train
6903,125,3480,train
6903,126,3261,train
6903,127,2933,train
6903,128,2229,train
6903,129,1585,train
6903,130,1229,train
6903,131,1060,train
6903,132,298,train
6903,133,144,train
6903,134,109,train
6903,135,62,train
6903,136,56,train
6903,137,45,train
6903,138,33,train
6903,139,12,train
6903,140,17,train
6903,141,9,train
6903,142,12,train
6903,153,8,test
6903,154,8,test
6903,155,9,test
6903,156,4,test
6903,157,4,test
6903,158,1,test
6903,161,1,test
6903,164,3,test
6904,100,1,train
6904,101,1,train
6904,102,2,train
6904,103,3,train
6904,104,9,train
6904,105,15,train
6904,106,410,train
6904,107,1596,train
6904,108,1682,train
6904,109,1261,train
6904,110,839,train
6904,111,747,train
6904,112,550,train
6904,113,471,train
6904,114,300,train
6904,115,181,train
6904,116,154,train
6904,117,79,train
6904,118,52,train
6904,119,36,train
6905,125,1,train
6905,126,3,train
6905,127,4,train
6905,129,4,train
6905,130,3,train
6905,131,2,train
6905,132,1,train
6905,134,1,train
6905,135,3,train
6905,137,1,train
6905,139,1,train
6905,154,2,test
6905,155,1,test
6905,158,1,test
6906,131,1,train
6906,132,3,train
6906,133,1,train
6907,63,1,train
6907,64,2,train
6907,65,5,train
6907,67,2,train
6907,68,3,train
6907,69,1,train
6907,73,1,train
6907,74,1,train
6907,75,5,train
6907,76,4,train
6907,77,5,train
6907,78,6,train
6907,79,1,train
6908,47,1,train
6908,52,5,train
6908,53,14,train
6908,54,113,train
6908,55,228,train
6908,56,175,train
6908,57,124,train
6908,58,104,train
6908,59,103,train
6908,60,88,train
6908,61,51,train
6908,62,2,train
6908,63,1,train
6908,64,3,train
6908,65,2,train
6908,68,1,train
6908,81,1,train
6908,83,1,train
6909,81,6,train
6910,31,1,train
6910,33,1,train
6910,34,1,train
6910,36,2,train
6910,37,3,train
6910,38,2,train
6910,39,2,train
6911,91,4,train
6911,92,9,train
6911,93,9,train
6911,94,9,train
6911,95,9,train
6911,96,11,train
6911,97,3,train
6911,98,9,train
6911,99,10,train
6911,100,18,train
6911,101,18,train
6911,102,8,train
6911,103,7,train
6911,104,3,train
6911,105,3,train
6911,107,2,train
6911,108,2,train
6912,-1,4,train
6912,1,2,train
6912,2,5,train
6912,3,9,train
6912,4,5,train
6912,5,6,train
6912,6,6,train
6912,7,4,train
6912,8,9,train
6912,9,13,train
6912,10,7,train
6912,11,7,train
6912,12,6,train
6912,13,5,train
6912,14,4,train
6912,15,3,train
6912,16,7,train
6912,17,6,train
6912,18,8,train
6912,19,4,train
6912,20,1,train
6912,22,1,train
6912,24,2,train
6912,25,1,train
6912,26,2,train
6912,27,7,train
6912,28,6,train
6912,29,9,train
6912,30,11,train
6912,31,8,train
6912,32,5,train
6912,33,6,train
6912,34,3,train
6912,35,3,train
6912,36,3,train
6912,37,7,train
6912,38,4,train
6912,39,1,train
6912,40,7,train
6912,41,4,train
6912,42,3,train
6912,43,3,train
6912,44,5,train
6912,45,2,train
6912,46,3,train
6912,47,3,train
6912,50,3,train
6912,51,9,train
6912,52,13,train
6912,53,12,train
6912,54,19,train
6912,55,21,train
6912,56,16,train
6912,57,14,train
6912,58,21,train
6912,59,26,train
6912,60,17,train
6912,61,14,train
6912,62,11,train
6912,63,6,train
6912,64,8,train
6912,65,7,train
6912,66,6,train
6912,67,2,train
6912,68,7,train
6912,69,2,train
6912,70,1,train
6912,72,3,train
6912,73,1,train
6912,74,5,train
6912,75,7,train
6912,76,12,train
6912,77,16,train
6912,78,8,train
6912,79,5,train
6912,80,2,train
6912,81,7,train
6912,82,16,train
6912,83,12,train
6912,84,5,train
6912,85,11,train
6912,86,2,train
6912,88,1,train
6912,89,1,train
6912,90,1,train
6912,92,1,train
6912,99,1,train
6912,100,2,train
6912,101,2,train
6912,102,2,train
6912,103,1,train
6912,104,3,train
6912,105,3,train
6912,106,1,train
6912,107,1,train
6912,108,2,train
6912,109,2,train
6912,110,1,train
6912,112,1,train
6912,113,1,train
6912,115,1,train
6912,116,1,train
6912,124,4,train
6912,126,1,train
6912,127,2,train
6912,128,2,train
6912,129,2,train
6912,130,1,train
6912,131,1,train
6912,132,2,train
6912,133,1,train
6912,155,1,test
6913,-1,2,train
6913,0,2,train
6913,1,1,train
6913,2,3,train
6913,4,2,train
6914,61,1,train
6914,65,1,train
6914,66,1,train
6914,67,3,train
6914,71,1,train
6914,76,2,train
6914,77,1,train
6915,-1,187,train
6915,0,186,train
6915,1,195,train
6915,2,39,train
6915,3,74,train
6915,4,94,train
6915,5,111,train
6915,6,104,train
6915,7,83,train
6915,8,91,train
6915,9,73,train
6915,10,70,train
6915,11,72,train
6915,12,52,train
6915,13,54,train
6915,14,47,train
6915,15,44,train
6915,16,47,train
6915,17,34,train
6915,18,39,train
6915,19,21,train
6915,20,21,train
6915,21,12,train
6915,22,18,train
6915,23,8,train
6915,24,13,train
6915,25,22,train
6915,26,28,train
6915,27,53,train
6915,28,66,train
6915,29,14,train
6915,30,1,train
6915,31,2,train
6915,32,2,train
6915,40,1,train
6915,72,1,train
6916,38,1,train
6916,39,8,train
6916,40,41,train
6916,41,47,train
6916,42,26,train
6916,43,30,train
6916,44,15,train
6916,45,11,train
6916,46,7,train
6916,47,5,train
6916,48,2,train
6916,50,1,train
6916,52,10,train
6916,53,11,train
6916,54,9,train
6916,55,11,train
6916,59,2,train
6916,73,1,train
6916,78,3,train
6917,0,3,train
6917,4,1,train
6917,5,3,train
6917,7,1,train
6917,12,1,train
6918,136,3,train
6918,137,2,train
6918,138,1,train
6918,139,1,train
6919,118,2,train
6919,119,5,train
6919,121,1,train
6919,122,5,train
6919,123,17,train
6919,124,12,train
6919,125,20,train
6919,126,23,train
6919,127,18,train
6919,128,17,train
6919,129,11,train
6919,130,5,train
6919,131,4,train
6919,132,1,train
6920,97,1,train
6920,108,1,train
6920,109,8,train
6920,110,11,train
6920,111,9,train
6920,112,5,train
6920,113,5,train
6920,114,6,train
6920,115,2,train
6920,116,2,train
6920,117,1,train
6920,118,2,train
6920,119,1,train
6920,120,1,train
6920,121,2,train
6920,122,1,train
6920,123,7,train
6920,124,15,train
6920,125,20,train
6920,126,16,train
6920,127,17,train
6920,128,15,train
6920,129,11,train
6920,130,23,train
6920,131,10,train
6920,132,17,train
6920,133,4,train
6920,134,2,train
6920,135,2,train
6920,152,1,test
6920,153,2,test
6920,155,1,test
6921,98,1,train
6921,100,1,train
6921,101,1,train
6921,102,3,train
6921,103,15,train
6921,104,33,train
6921,105,22,train
6921,106,16,train
6921,107,4,train
6921,108,1,train
6921,109,2,train
6921,111,15,train
6921,112,4,train
6921,113,11,train
6921,114,7,train
6921,115,7,train
6921,116,3,train
6921,117,2,train
6921,119,1,train
6921,120,1,train
6921,121,1,train
6921,122,2,train
6921,123,3,train
6921,124,3,train
6921,125,1,train
6922,131,1,train
6922,132,1,train
6922,134,1,train
6922,135,1,train
6922,137,1,train
6923,131,1,train
6923,132,7,train
6923,137,2,train
6923,138,2,train
6923,139,1,train
6924,106,6,train
6924,107,1,train
6925,74,2,train
6925,76,1,train
6925,78,1,train
6925,79,2,train
6926,4,1,train
6926,6,2,train
6926,8,1,train
6926,9,1,train
6926,11,2,train
6926,14,1,train
6926,16,1,train
6926,27,1,train
6926,28,1,train
6926,29,1,train
6926,31,1,train
6927,39,2,train
6927,40,2,train
6927,41,1,train
6927,42,2,train
6927,43,1,train
6927,53,1,train
6928,89,1,train
6928,90,1,train
6928,91,1,train
6928,109,1,train
6928,110,1,train
6928,111,1,train
6928,130,1,train
6929,54,1,train
6929,57,3,train
6929,58,3,train
6929,59,5,train
6929,60,80,train
6929,61,38,train
6929,62,38,train
6929,63,36,train
6929,64,28,train
6929,65,14,train
6929,66,11,train
6929,67,17,train
6929,68,18,train
6929,69,7,train
6929,70,4,train
6929,71,5,train
6929,73,7,train
6929,74,16,train
6929,75,32,train
6929,76,68,train
6929,77,83,train
6929,78,53,train
6929,79,56,train
6929,80,7,train
6929,81,57,train
6929,82,67,train
6929,83,63,train
6929,84,57,train
6929,85,28,train
6929,86,20,train
6929,87,22,train
6929,88,32,train
6929,89,22,train
6929,90,19,train
6929,91,10,train
6929,92,13,train
6929,93,6,train
6929,94,7,train
6929,95,3,train
6929,96,6,train
6929,97,8,train
6929,98,8,train
6929,99,15,train
6929,100,33,train
6929,101,40,train
6929,102,39,train
6929,103,40,train
6929,104,42,train
6929,105,52,train
6929,106,33,train
6929,107,47,train
6929,108,33,train
6929,109,28,train
6929,110,11,train
6929,111,15,train
6929,112,13,train
6929,113,16,train
6929,114,11,train
6929,115,9,train
6929,116,6,train
6929,117,6,train
6929,118,4,train
6929,119,2,train
6929,120,4,train
6929,121,5,train
6929,122,6,train
6929,123,8,train
6929,124,27,train
6929,125,13,train
6929,126,4,train
6929,127,1,train
6929,128,1,train
6929,129,2,train
6929,130,1,train
6929,131,2,train
6929,132,4,train
6929,133,1,train
6929,153,2,test
6929,154,1,test
6929,155,1,test
6930,123,1,train
6930,124,13,train
6930,125,20,train
6930,126,1,train
6930,127,2,train
6930,128,1,train
6930,129,1,train
6930,130,15,train
6930,131,19,train
6930,132,16,train
6930,133,6,train
6930,134,6,train
6930,135,8,train
6930,136,4,train
6930,137,2,train
6930,138,2,train
6930,142,2,train
6931,139,1,train
6931,140,4,train
6931,141,5,train
6931,142,1,train
6931,156,1,test
6932,4,1,train
6932,5,3,train
6932,6,1,train
6933,76,1,train
6933,77,3,train
6933,79,1,train
6934,1,1,train
6934,6,1,train
6934,8,1,train
6934,34,1,train
6934,37,1,train
6934,38,1,train
6934,45,1,train
6934,55,1,train
6934,56,1,train
6934,57,1,train
6934,58,2,train
6934,61,1,train
6934,64,1,train
6934,67,1,train
6934,76,1,train
6934,81,2,train
6934,82,1,train
6934,85,1,train
6934,87,2,train
6934,101,1,train
6934,103,4,train
6934,104,1,train
6934,106,1,train
6934,107,1,train
6934,112,1,train
6934,113,1,train
6934,117,1,train
6934,122,1,train
6934,124,2,train
6934,125,1,train
6934,127,1,train
6934,132,1,train
6934,133,1,train
6934,155,1,test
6935,61,2,train
6935,64,1,train
6935,65,1,train
6935,75,1,train
6936,81,1,train
6936,82,1,train
6936,84,1,train
6936,85,1,train
6936,87,1,train
6937,51,1,train
6937,52,1,train
6937,54,1,train
6937,55,2,train
6937,56,3,train
6937,57,49,train
6937,58,7,train
6937,59,1,train
6937,60,1,train
6938,21,2,train
6938,22,3,train
6939,109,3,train
6939,110,7,train
6939,111,8,train
6939,112,3,train
6939,114,1,train
6939,115,1,train
6939,117,1,train
6939,118,1,train
6939,120,2,train
6939,122,1,train
6939,123,1,train
6939,124,2,train
6939,126,2,train
6939,127,1,train
6939,128,1,train
6939,129,1,train
6939,130,1,train
6940,76,1,train
6940,81,3,train
6940,82,1,train
6941,127,1,train
6941,128,1,train
6941,129,13,train
6941,130,11,train
6941,131,2,train
6941,132,4,train
6941,153,1,test
6941,156,1,test
6942,-1,1,train
6942,5,1,train
6942,11,1,train
6942,12,1,train
6942,14,4,train
6942,15,4,train
6942,16,5,train
6942,21,1,train
6942,31,1,train
6942,33,1,train
6942,34,1,train
6942,35,19,train
6942,36,44,train
6942,37,40,train
6942,38,29,train
6942,39,37,train
6942,40,50,train
6942,41,34,train
6942,42,22,train
6942,43,31,train
6942,44,17,train
6942,45,13,train
6942,46,8,train
6942,47,9,train
6942,48,14,train
6942,49,15,train
6942,50,30,train
6942,51,45,train
6942,52,75,train
6942,53,86,train
6942,54,88,train
6942,55,49,train
6942,56,5,train
6942,57,5,train
6942,58,3,train
6942,59,5,train
6942,60,6,train
6942,61,4,train
6942,62,1,train
6942,63,1,train
6942,65,1,train
6942,70,1,train
6942,76,1,train
6942,102,1,train
6943,79,1,train
6943,84,2,train
6943,85,8,train
6943,87,1,train
6943,88,2,train
6943,89,1,train
6943,90,1,train
6943,92,1,train
6943,98,2,train
6943,100,3,train
6943,101,4,train
6943,102,5,train
6943,103,3,train
6943,104,4,train
6943,106,1,train
6943,107,1,train
6944,4,2,train
6944,5,3,train
6944,6,1,train
6944,7,1,train
6944,9,2,train
6944,10,1,train
6944,12,1,train
6944,13,1,train
6944,15,3,train
6944,16,1,train
6944,18,1,train
6945,136,1,train
6945,137,15,train
6945,138,24,train
6945,139,10,train
6945,140,1,train
6945,142,1,train
6945,152,6,test
6945,153,21,test
6945,154,14,test
6945,155,14,test
6945,156,9,test
6945,157,3,test
6945,158,3,test
6945,159,2,test
6945,160,3,test
6945,164,1,test
6946,51,1,train
6946,53,1,train
6946,54,3,train
6946,55,13,train
6946,56,22,train
6946,57,18,train
6946,58,25,train
6946,59,18,train
6946,60,21,train
6946,61,5,train
6946,62,4,train
6946,65,1,train
6946,68,3,train
6946,70,1,train
6946,74,1,train
6946,75,1,train
6946,76,2,train
6946,77,1,train
6946,78,1,train
6946,79,1,train
6946,82,1,train
6946,83,1,train
6946,84,1,train
6946,86,1,train
6946,88,2,train
6946,90,1,train
6946,111,1,train
6946,131,1,train
6947,112,1,train
6947,115,1,train
6947,121,6,train
6947,122,26,train
6947,123,57,train
6947,124,87,train
6947,125,87,train
6947,126,32,train
6947,127,25,train
6947,128,17,train
6947,129,9,train
6947,130,7,train
6947,131,5,train
6947,132,5,train
6947,133,2,train
6947,134,5,train
6947,135,2,train
6947,136,2,train
6948,2,1,train
6948,3,5,train
6948,4,6,train
6948,5,9,train
6948,6,9,train
6948,7,11,train
6948,8,8,train
6948,9,10,train
6948,10,4,train
6948,11,7,train
6948,12,16,train
6948,13,4,train
6948,14,13,train
6948,15,8,train
6948,16,10,train
6948,17,1,train
6948,18,5,train
6948,19,3,train
6948,20,1,train
6948,21,1,train
6948,22,3,train
6948,23,3,train
6948,24,1,train
6948,25,1,train
6948,26,7,train
6948,27,2,train
6948,28,3,train
6948,29,3,train
6948,31,1,train
6948,34,3,train
6948,35,1,train
6948,36,1,train
6948,37,2,train
6948,39,2,train
6948,40,1,train
6948,41,2,train
6948,46,1,train
6948,47,1,train
6948,51,1,train
6948,52,1,train
6948,53,3,train
6948,54,6,train
6948,55,1,train
6948,59,1,train
6948,65,1,train
6948,69,1,train
6949,39,7,train
6949,40,1,train
6950,28,4,train
6950,29,2,train
6951,64,1,train
6951,66,4,train
6951,67,3,train
6951,68,1,train
6951,69,2,train
6951,71,1,train
6951,72,1,train
6951,74,3,train
6951,75,3,train
6952,-1,39,train
6952,0,4,train
6952,1,6,train
6952,2,10,train
6952,3,3,train
6952,4,1,train
6952,5,8,train
6952,6,12,train
6952,7,17,train
6952,8,8,train
6952,9,3,train
6952,10,8,train
6952,11,44,train
6952,12,8,train
6952,13,1,train
6952,15,2,train
6952,16,1,train
6953,15,1,train
6953,16,17,train
6953,17,14,train
6953,18,5,train
6953,19,6,train
6953,21,1,train
6953,25,1,train
6953,27,1,train
6954,50,1,train
6954,54,1,train
6954,55,1,train
6954,57,1,train
6954,59,1,train
6954,61,1,train
6955,77,1,train
6955,78,9,train
6955,79,7,train
6956,127,1,train
6956,128,1,train
6956,130,2,train
6956,132,1,train
6957,77,4,train
6957,78,16,train
6957,79,45,train
6957,80,151,train
6957,81,65,train
6957,82,52,train
6957,83,38,train
6957,84,50,train
6957,85,17,train
6957,86,15,train
6957,87,17,train
6957,88,9,train
6957,89,7,train
6957,90,11,train
6957,91,8,train
6957,92,1,train
6958,81,1,train
6958,82,1,train
6958,85,1,train
6958,86,3,train
6958,87,2,train
6958,88,3,train
6959,136,2,train
6959,139,3,train
6959,140,4,train
6959,141,15,train
6959,142,4,train
6959,152,2,test
6959,153,11,test
6959,154,10,test
6959,155,8,test
6959,156,8,test
6959,158,2,test
6959,159,1,test
6959,160,2,test
6960,54,1,train
6960,59,1,train
6960,61,10,train
6960,62,23,train
6960,63,9,train
6960,64,3,train
6960,65,5,train
6960,66,5,train
6960,67,2,train
6960,68,2,train
6960,70,1,train
6960,71,1,train
6960,72,1,train
6960,73,1,train
6960,75,4,train
6960,76,4,train
6960,77,1,train
6961,131,1,train
6961,132,2,train
6961,133,3,train
6962,54,1,train
6962,56,1,train
6962,57,2,train
6962,58,11,train
6962,60,3,train
6962,61,4,train
6962,62,1,train
6962,63,1,train
6962,65,3,train
6962,66,1,train
6962,67,1,train
6962,68,1,train
6962,71,1,train
6962,74,1,train
6962,75,2,train
6962,76,4,train
6962,77,4,train
6963,75,1,train
6963,76,6,train
6963,77,4,train
6963,78,3,train
6963,79,11,train
6963,80,3,train
6963,81,185,train
6963,82,119,train
6963,83,57,train
6963,84,18,train
6963,85,2,train
6963,88,1,train
6964,35,1,train
6964,36,6,train
6964,37,32,train
6964,38,1,train
6964,39,14,train
6964,40,39,train
6964,41,25,train
6964,42,25,train
6964,43,11,train
6964,44,19,train
6964,45,5,train
6964,46,2,train
6964,47,7,train
6964,48,8,train
6964,49,9,train
6964,50,10,train
6964,52,1,train
6964,54,1,train
6965,86,14,train
6966,127,3,train
6966,128,3,train
6966,129,7,train
6966,130,7,train
6966,131,1,train
6967,75,2,train
6967,79,1,train
6967,81,2,train
6967,82,4,train
6967,83,41,train
6967,84,46,train
6967,85,28,train
6967,86,9,train
6967,87,17,train
6967,88,10,train
6967,89,8,train
6967,90,1,train
6967,93,1,train
6967,97,1,train
6967,98,1,train
6967,99,2,train
6967,101,3,train
6967,102,3,train
6967,103,5,train
6967,106,1,train
6967,123,1,train
6968,15,1,train
6968,39,1,train
6968,49,1,train
6968,50,1,train
6968,51,1,train
6968,52,2,train
6968,54,1,train
6968,59,1,train
6968,60,1,train
6968,62,1,train
6969,106,1,train
6969,107,2,train
6969,108,4,train
6969,109,1,train
6970,59,1,train
6970,62,1,train
6970,65,1,train
6970,74,1,train
6970,78,1,train
6971,1,1,train
6971,4,2,train
6971,5,3,train
6971,6,1,train
6971,7,2,train
6971,8,2,train
6971,14,1,train
6971,15,1,train
6971,17,1,train
6971,18,1,train
6971,19,1,train
6971,20,1,train
6971,23,1,train
6971,29,1,train
6971,31,2,train
6972,118,3,train
6972,119,1,train
6972,120,2,train
6972,121,3,train
6972,122,4,train
6972,123,2,train
6972,124,10,train
6972,125,19,train
6972,126,13,train
6972,127,13,train
6972,128,14,train
6972,129,9,train
6972,130,11,train
6972,131,10,train
6972,132,13,train
6972,133,12,train
6972,134,3,train
6972,135,4,train
6972,136,2,train
6972,137,2,train
6972,138,2,train
6972,140,2,train
6973,119,1,train
6973,129,2,train
6973,130,1,train
6973,131,1,train
6973,132,6,train
6973,133,81,train
6973,134,88,train
6973,135,39,train
6973,136,2,train
6973,137,1,train
6973,140,1,train
6974,84,1,train
6974,85,3,train
6974,86,4,train
6974,87,3,train
6974,89,1,train
6974,99,1,train
6974,101,1,train
6975,108,1,train
6975,111,1,train
6975,112,1,train
6975,124,1,train
6975,125,1,train
6975,127,1,train
6975,128,1,train
6975,129,2,train
6976,55,1,train
6976,56,2,train
6976,58,2,train
6976,59,31,train
6976,60,33,train
6976,61,22,train
6976,62,15,train
6976,63,19,train
6976,64,14,train
6976,65,12,train
6976,66,15,train
6976,67,6,train
6976,68,6,train
6976,69,1,train
6976,77,2,train
6977,123,3,train
6977,124,3,train
6977,125,3,train
6978,96,1,train
6978,97,1,train
6978,98,2,train
6978,99,4,train
6978,100,2,train
6979,100,2,train
6979,101,3,train
6979,102,2,train
6979,103,1,train
6979,104,12,train
6979,105,14,train
6979,106,8,train
6979,107,10,train
6979,108,12,train
6979,109,9,train
6979,110,4,train
6979,111,10,train
6979,113,1,train
6980,83,1,train
6980,84,1,train
6980,87,1,train
6980,88,2,train
6980,104,1,train
6981,68,2,train
6981,69,1,train
6981,70,8,train
6981,71,4,train
6981,72,8,train
6981,73,12,train
6981,74,21,train
6981,75,39,train
6981,76,67,train
6981,77,67,train
6981,78,55,train
6981,79,20,train
6981,81,3,train
6981,83,3,train
6981,84,1,train
6981,85,1,train
6981,86,1,train
6981,101,1,train
6982,135,1,train
6982,136,2,train
6982,137,1,train
6982,138,1,train
6982,140,1,train
6983,41,5,train
6983,42,1,train
6983,43,1,train
6983,47,1,train
6983,48,54,train
6983,49,150,train
6983,50,613,train
6983,51,1114,train
6983,52,180,train
6983,53,2,train
6983,57,1,train
6983,59,1,train
6984,58,1,train
6984,60,2,train
6984,61,4,train
6984,62,2,train
6985,51,1,train
6985,54,1,train
6985,55,6,train
6985,56,4,train
6985,57,3,train
6985,58,4,train
6985,59,4,train
6985,60,1,train
6985,62,1,train
6986,129,3,train
6986,130,10,train
6986,131,13,train
6986,132,13,train
6986,133,12,train
6986,134,5,train
6986,135,11,train
6986,136,15,train
6986,137,9,train
6986,138,3,train
6986,139,1,train
6987,123,2,train
6987,124,7,train
6987,125,11,train
6987,126,137,train
6987,127,126,train
6987,128,107,train
6987,129,94,train
6987,130,68,train
6987,131,8,train
6987,132,2,train
6987,133,2,train
6988,28,2,train
6988,29,10,train
6988,30,37,train
6988,31,32,train
6988,32,24,train
6988,33,22,train
6988,34,18,train
6988,35,16,train
6988,36,22,train
6988,37,25,train
6988,38,19,train
6988,39,19,train
6988,40,22,train
6988,41,31,train
6988,42,19,train
6988,43,15,train
6988,44,10,train
6988,45,8,train
6988,46,7,train
6988,47,10,train
6988,48,9,train
6988,49,16,train
6988,50,19,train
6988,51,32,train
6988,52,54,train
6988,53,46,train
6988,54,43,train
6988,55,5,train
6988,56,9,train
6988,57,6,train
6988,58,8,train
6988,59,3,train
6989,64,1,train
6989,65,4,train
6989,66,3,train
6989,68,1,train
6989,69,1,train
6989,72,2,train
6989,73,1,train
6989,74,3,train
6989,75,3,train
6989,76,4,train
6989,83,1,train
6990,122,2,train
6990,123,2,train
6990,125,18,train
6990,126,199,train
6990,127,30,train
6990,128,36,train
6990,129,127,train
6990,130,178,train
6990,131,156,train
